order_id;customer_id;order_date;delivery_date;product;category;price;quantity;discount;state;channel;payment_type;return_flag
520;e4220ae2-fc5b-4b9c-bce2-96deaea6c6e3;14/03/2025;16/03/2025;Similique;Perfumes;42.13;4;28.69;BA;App;Boleto;Não
521;82afc9b9-00bc-4b7d-92cd-fdcc8b65156c;07/02/2025;12/02/2025;Voluptatum;Pele;50.71;1;45.14;RS;App;Pix;Sim
522;c67a7c66-9f5c-43e5-8426-d38dd8dbe0e4;01/03/2025;10/03/2025;Repellendus;Perfumes;349.86;4;17.91;BA;App;Carteira Digital;Sim
523;3bb7d8b1-074e-4375-a69c-5c5182016470;25/03/2025;31/03/2025;Incidunt;Pele;31.97;1;2.77;SC;App;Carteira Digital;Não
524;2518c3c8-85f0-4fa4-b66c-d1830ee50699;13/02/2025;18/02/2025;Debitis;Beleza;494.61;4;47.84;RS;Loja Física;Boleto;Sim
525;8ee2c41d-d56e-478f-a5ee-16dc0738d28e;28/02/2025;05/03/2025;Veniam;Infantil;114.14;3;10.39;DF;Loja Física;Boleto;Não
526;4c601a0a-4b89-41e4-8ce4-7728d2e26cbc;02/04/2025;07/04/2025;Debitis;Pele;334.31;3;49.63;RJ;App;Carteira Digital;Sim
527;841a6430-2ad6-47ef-8635-72bd36faa1b5;14/06/2025;19/06/2025;Distinctio;Infantil;489.76;3;0.83;PR;Site;Pix;Sim
528;a2db74d5-d01e-42be-8acf-7701f1b9d8a6;07/03/2025;12/03/2025;Qui;Infantil;61.95;2;2.98;SC;App;Cartão de Crédito;Não
529;798be8d3-5202-474e-bc46-4f0a31af6121;18/04/2025;23/04/2025;Dignissimos;Maquiagem;498.37;4;31.64;DF;Loja Física;Carteira Digital;Não
530;7cfa9759-9141-4459-9641-5a2e921e0b27;20/01/2025;23/01/2025;Quasi;Maquiagem;298.74;2;45.35;SP;App;Cartão de Crédito;Sim
531;db78fab8-3cd1-48be-a334-18d32a13df43;24/01/2025;30/01/2025;Perspiciatis;Cabelos;309.08;3;12.19;BA;Site;Cartão de Crédito;Não
532;2685e1f6-7957-4672-80a9-59744a9222cc;02/02/2025;06/02/2025;Natus;Pele;418.92;3;17.74;SC;Site;Cartão de Crédito;Sim
533;c9fdb5ed-b06b-4009-be91-44b60dd67f43;03/05/2025;12/05/2025;Explicabo;Pele;152.83;1;3.05;RS;Loja Física;Boleto;Não
534;622929ea-a30c-4326-8a9f-3cac17a1edbc;17/05/2025;22/05/2025;Recusandae;Pele;72.92;3;29.24;SC;App;Boleto;Não
535;1964fa05-6b04-41ce-b088-4e187bee2f7d;22/06/2025;26/06/2025;Deleniti;Beleza;288.75;1;6.27;DF;Site;Pix;Não
536;1fca995c-840d-425d-a2dd-251f27adb0c2;25/06/2025;29/06/2025;Consectetur;Beleza;306.4;4;29.85;RJ;Loja Física;Boleto;Não
537;6b863d4a-a8da-423b-8bd5-effd95c835dd;29/03/2025;04/04/2025;Eveniet;Pele;123.36;3;19.24;BA;App;Boleto;Não
538;0de2082c-0a15-454d-9151-7f6acc19830f;25/04/2025;30/04/2025;Necessitatibus;Pele;369.84;2;25.9;DF;Site;Carteira Digital;Não
539;8003ebca-230d-4bdc-9c13-2ebb66736917;16/06/2025;20/06/2025;Recusandae;Pele;335.21;1;15.44;RJ;App;Cartão de Crédito;Sim
540;33436712-5a21-4bac-b26c-2f91d9945811;01/03/2025;07/03/2025;Tempora;Beleza;446.38;1;46.59;BA;Loja Física;Cartão de Crédito;Sim
541;87fc5683-ea56-4e77-9fb3-a16b3e38fa49;07/07/2025;12/07/2025;Necessitatibus;Infantil;451.77;1;0.05;RS;Loja Física;Boleto;Sim
542;b19c63b6-9c73-40fc-aeb1-1874657b5014;28/06/2025;30/06/2025;Sapiente;Pele;225.64;1;11.95;SC;App;Boleto;Não
543;e81bde50-0ab0-4b08-88ae-905491ba18bb;28/03/2025;05/04/2025;Numquam;Infantil;397.49;3;7.57;MG;Site;Carteira Digital;Não
544;7734f7fe-7042-4b54-a7e3-7a8fba175722;07/05/2025;09/05/2025;Ipsa;Beleza;115.76;1;36.47;RS;App;Carteira Digital;Não
545;75f02638-b9f4-4180-87a8-f32ffd3a6d02;30/03/2025;04/04/2025;Iusto;Beleza;380.25;3;19.91;RS;Site;Pix;Sim
546;8ce54a85-a682-4e57-921f-b7d3ebd3ccb6;22/06/2025;23/06/2025;Voluptas;Maquiagem;463.11;4;45.46;RJ;Loja Física;Boleto;Não
547;a75ba38e-6ca3-4017-a67e-92c1c89e8dc5;05/03/2025;12/03/2025;Tempore;Pele;59.34;3;13.37;RS;App;Cartão de Crédito;Não
548;b1667b6b-c6a1-4d35-8d2e-64b5b0e77e8e;07/05/2025;15/05/2025;Esse;Infantil;458.55;2;47.25;DF;Loja Física;Pix;Não
549;efdf5ac4-0200-454b-9bb8-4fada6c48337;25/05/2025;30/05/2025;Id;Maquiagem;176.67;3;8.86;SC;Loja Física;Cartão de Crédito;Não
550;9d181b3f-4155-4e9d-a41d-a0dd6b1f3bb1;11/04/2025;11/04/2025;Magni;Pele;239.34;4;16.44;DF;Loja Física;Boleto;Não
551;f368adf5-2d71-4b55-aa01-8f1e9f308130;12/03/2025;21/03/2025;Magni;Maquiagem;148.59;3;31.92;RJ;Loja Física;Boleto;Não
552;251fc5d0-cd90-4bd7-921a-9829c1774e9d;05/06/2025;09/06/2025;Molestiae;Beleza;121.43;3;41.82;RS;App;Cartão de Crédito;Sim
553;d7607c78-cfcc-451c-ad4c-d8a42c59145a;04/02/2025;12/02/2025;Accusantium;Pele;79.54;4;23.44;MG;Loja Física;Carteira Digital;Não
554;c3b53686-7df5-4772-b8dd-1b476c8b7c1c;28/02/2025;04/03/2025;Optio;Maquiagem;317.64;2;44.32;MG;Loja Física;Carteira Digital;Não
555;d3b2099c-a0af-472d-a3e1-718eafc78f03;08/06/2025;12/06/2025;Eos;Cabelos;146.93;3;43.17;DF;Loja Física;Boleto;Sim
556;f022f51d-0ebc-4277-b5b5-fd20938b7f4e;22/04/2025;28/04/2025;Suscipit;Perfumes;150.15;2;17.2;PR;Site;Boleto;Não
557;a47738e5-fcc1-48ac-aed6-48551b562b0b;03/03/2025;10/03/2025;Quaerat;Perfumes;64.48;2;43.46;SP;App;Cartão de Crédito;Não
558;393be848-0e37-4fd5-b1f1-a9d3fb185430;11/03/2025;18/03/2025;Aliquid;Cabelos;160.13;3;37.61;RS;App;Carteira Digital;Não
559;7c658659-5ec6-4408-8765-fb735d2c7342;06/03/2025;13/03/2025;Accusantium;Infantil;125.99;1;43.1;DF;App;Carteira Digital;Não
560;ca1890ed-a1b5-4f5f-86b0-8b70e3d52f3d;06/03/2025;11/03/2025;Odit;Cabelos;374.44;1;36.2;RJ;Loja Física;Cartão de Crédito;Sim
561;fbdd6360-5807-4d3d-bae7-e9cafc34b4d7;26/04/2025;01/05/2025;Vel;Pele;322.03;4;11.72;SP;App;Boleto;Não
562;dc5f5cdf-4ac6-4007-9095-6910ab1209ee;05/02/2025;10/02/2025;Quibusdam;Cabelos;323.59;4;40.12;DF;Loja Física;Carteira Digital;Sim
563;d726af57-b5ac-4f43-b1c5-71e0ad3c5c41;24/05/2025;30/05/2025;Eveniet;Maquiagem;395.68;2;1.88;RJ;App;Pix;Sim
564;fd84944e-1693-4672-81ec-c93bc7877b68;28/05/2025;05/06/2025;Nobis;Infantil;281.29;1;0.35;DF;Loja Física;Boleto;Não
565;8b6220cf-7d02-4094-85ec-ff7485cf108d;23/02/2025;28/02/2025;Dolor;Beleza;174.68;1;6.85;RS;App;Cartão de Crédito;Não
566;8ee6e971-f7c3-4681-b1d6-24b0e7355d81;19/01/2025;22/01/2025;Ad;Pele;135.24;2;18.84;BA;Site;Carteira Digital;Sim
567;eb6a09c0-90b8-4891-91b6-301461833d32;31/05/2025;06/06/2025;Possimus;Cabelos;169.9;1;15.73;RS;Loja Física;Pix;Não
568;61c2b8eb-3a74-4b61-a344-3167ff8f9e4d;31/03/2025;06/04/2025;Vel;Cabelos;387.62;1;41.06;MG;Site;Boleto;Sim
569;c19232b9-fca2-49f0-8821-3b34b93187a5;20/03/2025;25/03/2025;Sequi;Maquiagem;431.35;4;10.61;BA;Loja Física;Pix;Sim
570;752cc7fa-3ed7-41fe-97bd-05d3e2acdbe4;14/06/2025;17/06/2025;Asperiores;Pele;407.4;3;9.96;PR;App;Pix;Sim
571;5048f912-b491-4484-b5fd-33e1344787e1;22/03/2025;26/03/2025;Rerum;Cabelos;105.14;3;35.05;SC;Site;Pix;Sim
572;cd523220-4032-4e0c-a3a5-e3c0905ebdaf;27/02/2025;05/03/2025;Aut;Infantil;218.7;3;18.87;MG;Site;Boleto;Não
573;58aa3cdd-4b7d-4821-b4b7-005b2b781336;13/04/2025;15/04/2025;Asperiores;Cabelos;479.16;4;48.48;SC;App;Boleto;Não
574;8e23089b-02f2-42d1-93c8-b50074b15918;06/03/2025;14/03/2025;Ducimus;Infantil;254.54;1;17.13;SC;App;Carteira Digital;Sim
575;92bd5eee-2470-4fba-8bb8-89a2c753b002;16/04/2025;24/04/2025;Excepturi;Infantil;187.35;2;33.57;RJ;App;Pix;Não
576;0549e747-fca0-44cd-9eb5-a2fe0387a0c6;09/07/2025;18/07/2025;Magnam;Perfumes;468.49;4;34.8;DF;App;Cartão de Crédito;Sim
577;d8ac2fd5-cbab-4f1c-9ae8-e5c75b2b729f;18/04/2025;23/04/2025;Eos;Infantil;81.64;3;20.66;DF;Loja Física;Pix;Sim
578;89db8d0c-a155-46b6-a03d-32d3ab2ab04a;12/03/2025;14/03/2025;Repellat;Maquiagem;300.62;3;2.79;SC;Site;Carteira Digital;Sim
579;0699f17a-58bd-4895-923b-fdb49b0f18f8;09/07/2025;12/07/2025;Ullam;Perfumes;99.17;4;27.2;PR;App;Pix;Não
580;f47ffef8-b913-458f-b404-ce7b476f6125;09/03/2025;14/03/2025;Qui;Maquiagem;82.4;2;48.29;MG;Loja Física;Carteira Digital;Não
581;a63a6fe9-cf0d-48a4-abe9-835b554a1c2c;11/04/2025;17/04/2025;Unde;Infantil;108.13;1;29.97;SP;Site;Cartão de Crédito;Não
582;ca270a4b-5fc4-432e-8039-39e1e188d966;14/05/2025;17/05/2025;Porro;Beleza;265.94;4;29.87;RJ;Site;Carteira Digital;Não
583;c30e4ccb-edac-464b-b06b-670c47632d82;03/06/2025;06/06/2025;Rem;Beleza;136.68;3;4.36;SC;Site;Boleto;Não
584;3077112e-9a08-4b20-840e-a166989d1dd5;19/04/2025;26/04/2025;Nesciunt;Cabelos;170.64;4;40.59;PR;Site;Pix;Não
585;8de59018-3b7c-405d-8634-ee663793489c;27/06/2025;07/07/2025;Eligendi;Beleza;54.09;2;3.13;BA;Loja Física;Boleto;Sim
586;47513b8b-93cd-455c-bd97-4e5749f549f6;05/06/2025;11/06/2025;Neque;Perfumes;83.04;2;14.6;PR;Loja Física;Boleto;Não
587;380a6955-c79a-4ca4-ba9c-d9567f7575b8;20/06/2025;29/06/2025;Est;Infantil;362.42;4;34.03;RJ;Loja Física;Cartão de Crédito;Sim
588;d8ad1a1d-8903-4010-9f0d-aa83fba3023c;10/04/2025;14/04/2025;Necessitatibus;Cabelos;198.24;1;33.17;DF;Site;Boleto;Sim
589;ffff447d-da3b-4e1f-88f0-1d82e03e33d6;19/04/2025;28/04/2025;Deleniti;Maquiagem;334.78;2;24.86;DF;Site;Cartão de Crédito;Não
590;65d5e1da-48b4-434d-8d58-21ae2bc5c827;13/06/2025;17/06/2025;Ullam;Beleza;120.12;4;42.73;SC;Loja Física;Boleto;Não
591;a9cc789e-c29f-4568-b427-ecf9b16e130a;04/02/2025;09/02/2025;Illum;Beleza;232.26;2;36.99;RS;App;Cartão de Crédito;Sim
592;bd2e741b-8d50-4989-83e7-7ef4a8b540cf;15/05/2025;18/05/2025;Perferendis;Beleza;273.5;4;16.1;BA;App;Pix;Sim
593;c2e01da6-b7b3-4372-9965-bc6a9753f4c2;17/01/2025;26/01/2025;Deserunt;Perfumes;371.26;1;39.59;MG;Loja Física;Boleto;Sim
594;fb735d67-50b0-408b-905e-aeb0b89494f0;25/02/2025;28/02/2025;Quia;Maquiagem;362.49;1;30.86;SP;Loja Física;Boleto;Não
595;6e0612f7-1de5-41a4-961d-cd33f31bd629;03/03/2025;13/03/2025;Ratione;Pele;187.19;1;36.4;RS;Loja Física;Boleto;Não
596;79ca6725-0228-41b3-be81-df534ec29831;20/01/2025;28/01/2025;Earum;Maquiagem;62.77;4;46.13;DF;Site;Cartão de Crédito;Sim
597;655c4b41-e5b3-4285-a910-374ea86e2486;07/06/2025;10/06/2025;Nostrum;Cabelos;253.14;4;42.61;RJ;Loja Física;Carteira Digital;Não
598;40013084-4ce1-485a-b5d8-dcd8daf0416a;10/03/2025;11/03/2025;Itaque;Perfumes;323.05;2;24.25;BA;Site;Boleto;Não
599;2fc5e294-4517-403c-b0f7-f2836946ace1;04/04/2025;08/04/2025;Debitis;Infantil;257.24;3;39.15;RJ;Site;Pix;Sim
600;1f6b6dad-5eb2-4988-b351-e23ed8c88913;27/05/2025;02/06/2025;Architecto;Infantil;491.16;1;5.96;PR;Site;Boleto;Não
601;333d23b4-32d7-42e4-b510-d91d352d1195;17/02/2025;18/02/2025;Nam;Pele;422.06;1;35.95;SP;Site;Carteira Digital;Não
602;370135eb-03c3-4edb-8099-07a959666332;30/04/2025;04/05/2025;Consequatur;Beleza;319.85;3;28.88;RS;App;Cartão de Crédito;Sim
603;a27693bc-2182-4cf6-a37f-0434ba4b9b44;24/05/2025;27/05/2025;Iste;Pele;202.4;2;20.21;BA;Site;Carteira Digital;Não
604;e82014c3-4ecf-4af8-a714-3420bfd8d2f4;28/01/2025;05/02/2025;Culpa;Pele;124.69;3;14.1;MG;App;Cartão de Crédito;Sim
605;c8c14f48-552a-4b74-acf2-3c7e73812ce9;06/07/2025;11/07/2025;Quo;Maquiagem;286.81;1;15.87;RJ;Site;Pix;Sim
606;d50e715f-3565-4dbf-93d8-6f2277e3fe71;01/03/2025;06/03/2025;Saepe;Beleza;280.43;1;30.16;SP;App;Pix;Não
607;6a556208-a019-4c34-8894-e87620738bcd;24/03/2025;28/03/2025;Est;Perfumes;303.41;4;40.1;SC;Site;Boleto;Não
608;d81d0325-8359-4182-bfd0-3f445d7e0041;15/06/2025;19/06/2025;Perferendis;Beleza;178.62;3;10.09;PR;Site;Boleto;Sim
609;440d226b-7d29-476e-96cf-08ba82cbb96c;19/03/2025;26/03/2025;Odit;Maquiagem;319.81;1;49.78;BA;App;Cartão de Crédito;Não
610;06f4b93b-8c22-4d74-b816-6ac7b20a2e18;02/06/2025;08/06/2025;Quos;Infantil;493.33;4;28.27;SC;Loja Física;Boleto;Sim
611;0e0a9040-c10a-4831-81b7-e49920f001dd;11/04/2025;12/04/2025;Nemo;Cabelos;239.54;1;15.09;RJ;App;Cartão de Crédito;Não
612;506692f7-4989-42db-8a11-58a1a1075395;25/05/2025;28/05/2025;Hic;Maquiagem;321.96;3;6.68;SP;App;Boleto;Sim
613;dcbdb64a-5457-4e0d-98cd-a73773e978d9;10/02/2025;21/02/2025;Culpa;Beleza;405.06;2;15.52;MG;Loja Física;Cartão de Crédito;Sim
614;e82ba3e6-f45c-4249-bca9-fae06d3a3d1f;02/06/2025;07/06/2025;Maiores;Perfumes;189.24;3;18.86;BA;Loja Física;Pix;Sim
615;3f5849df-b588-4601-bda6-7816973cf67e;01/03/2025;07/03/2025;Placeat;Pele;385.41;4;24.46;MG;Loja Física;Pix;Sim
616;ce2c18ef-b67f-4cdb-ab34-c7bff55162d9;07/07/2025;11/07/2025;Delectus;Beleza;165.94;1;8.4;BA;App;Pix;Sim
617;55fd2759-4707-4d6e-b907-732557faae26;30/05/2025;02/06/2025;Minus;Pele;445.64;3;0.83;RJ;App;Carteira Digital;Não
618;45f5a27a-5367-407a-ab36-95474ba1aa74;12/03/2025;15/03/2025;Nostrum;Beleza;305.09;3;0.37;DF;Loja Física;Boleto;Não
619;db6e4557-d860-46ae-9029-9dca75af9984;23/01/2025;26/01/2025;Reiciendis;Cabelos;490.14;3;25.72;PR;Site;Cartão de Crédito;Sim
620;ebb390a9-227d-4951-a79b-269213a80d93;03/03/2025;11/03/2025;Dolore;Infantil;385.76;1;4.16;SP;Site;Cartão de Crédito;Sim
621;c426f48d-aeff-467a-ab83-25c1f2595ebd;18/05/2025;22/05/2025;Vero;Beleza;442.54;3;11.04;DF;App;Carteira Digital;Sim
622;7fa844c7-2dad-4d74-af9f-9cb30cec1031;30/04/2025;03/05/2025;Ipsa;Cabelos;218.8;1;23.47;SP;Loja Física;Carteira Digital;Sim
623;e4293b4a-93fe-4ace-aa10-549f130d4b0b;03/07/2025;06/07/2025;Qui;Pele;169.99;4;48.66;RS;App;Pix;Não
624;8c323baa-42b4-4920-9b6c-2a456ab82466;13/06/2025;14/06/2025;Quam;Beleza;65.39;3;47.0;BA;Site;Cartão de Crédito;Sim
625;4c783dbf-931d-446a-839a-1d67b6535039;01/02/2025;09/02/2025;Necessitatibus;Cabelos;75.45;4;48.07;SP;App;Cartão de Crédito;Não
626;5b23cef6-bffd-4bf1-9871-2b2141a631fc;30/06/2025;03/07/2025;Eum;Pele;39.14;2;23.39;PR;App;Cartão de Crédito;Não
627;d98f8883-e4f9-4fe1-b288-fd5c86b083f1;12/06/2025;15/06/2025;Veniam;Beleza;34.94;2;30.48;BA;Site;Pix;Não
628;58919f58-827c-41e7-937a-4a741342a4e1;05/06/2025;14/06/2025;Molestiae;Infantil;467.57;4;22.64;RS;App;Pix;Não
629;1e377bb6-0a31-426b-986a-af26e2420b0f;17/02/2025;21/02/2025;Alias;Cabelos;161.13;4;35.45;RS;Site;Cartão de Crédito;Não
630;af04c34c-bf70-4ec4-b065-c0ce19b27a55;12/01/2025;18/01/2025;Magni;Beleza;64.94;4;4.35;RS;Loja Física;Pix;Sim
631;3d2b725a-4d38-4fea-aa8f-9313ddcf22c5;05/06/2025;11/06/2025;Ullam;Pele;411.02;3;33.99;SP;Loja Física;Carteira Digital;Não
632;fbe138f9-92fd-4537-9bc8-a9346fdb3d61;23/01/2025;27/01/2025;Itaque;Beleza;281.05;2;34.65;RS;Loja Física;Boleto;Não
633;d9fb12ef-8b2a-495b-b8a8-b547dd00606a;07/07/2025;13/07/2025;Animi;Perfumes;489.4;1;2.89;SP;Site;Pix;Sim
634;8de06a1e-a154-4be6-97d1-444bff4de6a2;03/07/2025;06/07/2025;Cum;Beleza;168.85;2;49.51;RS;Loja Física;Carteira Digital;Não
635;821f13f6-f8cb-4440-a507-aa6791c94566;08/07/2025;13/07/2025;Suscipit;Perfumes;232.95;3;1.62;RJ;Loja Física;Cartão de Crédito;Sim
636;f39c6373-1da1-4ac8-8536-f350775a06fc;20/02/2025;25/02/2025;Dignissimos;Infantil;382.78;2;13.04;SC;Site;Cartão de Crédito;Não
637;989ee855-c1fa-42a4-b6d3-891cbfdc135b;05/05/2025;06/05/2025;Vero;Infantil;270.21;2;42.24;MG;Site;Pix;Não
638;f6e22425-e811-47c4-832b-17acf78c39ad;29/03/2025;03/04/2025;Esse;Pele;465.14;2;18.6;SC;Loja Física;Pix;Não
639;38ee1e68-3c24-4877-8b4a-e87f48d8db56;19/02/2025;23/02/2025;Ipsum;Perfumes;484.37;3;27.52;PR;Site;Cartão de Crédito;Sim
640;560adb6d-af66-4c4e-a258-7a732b3d2e6e;26/02/2025;04/03/2025;Odit;Cabelos;155.38;4;36.82;RJ;Site;Cartão de Crédito;Sim
641;45bcc141-ae1a-4743-954a-0e75f4e3439a;14/04/2025;15/04/2025;Adipisci;Perfumes;211.56;1;37.36;DF;App;Carteira Digital;Sim
642;0add1447-8e08-443b-b947-85c647d17f52;13/02/2025;16/02/2025;Fugit;Maquiagem;389.01;3;20.56;BA;Site;Carteira Digital;Não
643;37d2e5f8-b1e7-42d6-a72d-a56fb77cdb82;02/05/2025;09/05/2025;Possimus;Perfumes;348.13;2;24.6;PR;Site;Cartão de Crédito;Sim
644;8e880301-17a4-46f9-9a9e-5868cccd1126;07/06/2025;15/06/2025;Maxime;Infantil;85.94;1;9.95;PR;Loja Física;Cartão de Crédito;Sim
645;e6ef5d22-f2b2-4876-b5e0-5a29f0df9958;17/01/2025;21/01/2025;Quos;Pele;142.21;2;38.02;MG;Site;Boleto;Não
646;a470f180-489f-431f-ad18-022749b39258;06/06/2025;07/06/2025;Vel;Perfumes;269.29;1;19.55;SP;Loja Física;Pix;Não
647;400fd654-09ab-4307-b015-10de4ceaadec;18/04/2025;23/04/2025;Ad;Cabelos;155.39;4;21.61;SP;App;Carteira Digital;Sim
648;0f7f2953-c9d9-4261-be70-3a2296c1d559;08/06/2025;10/06/2025;Reiciendis;Beleza;332.91;4;15.64;DF;Site;Boleto;Sim
649;79cc5f32-99bd-4fa9-b58b-59d0cf1f9bae;22/02/2025;24/02/2025;Beatae;Beleza;222.32;4;8.8;SP;Site;Boleto;Sim
650;ed6793a9-5560-41f8-9b65-9d23cd6f0b4b;03/05/2025;11/05/2025;Debitis;Perfumes;79.08;1;30.48;BA;Loja Física;Cartão de Crédito;Não
651;6542f6e2-6ddb-46a5-adfe-36ccc591f918;29/06/2025;05/07/2025;Sapiente;Beleza;302.28;3;8.71;SP;Site;Boleto;Não
652;93ccee7a-1636-40d1-af8d-fff7e7fc5004;15/02/2025;18/02/2025;Consectetur;Cabelos;241.16;1;15.51;RJ;App;Cartão de Crédito;Sim
653;6984f639-4fd4-4419-a127-c60bb75b18d3;26/03/2025;30/03/2025;Incidunt;Perfumes;92.64;1;22.75;SP;Site;Carteira Digital;Não
654;95014e50-d269-4321-a333-fa2441905e29;19/06/2025;24/06/2025;Officiis;Perfumes;236.17;1;41.72;SP;App;Carteira Digital;Sim
655;b0697dbb-3307-49d3-8857-6c04ee1017b5;14/01/2025;18/01/2025;Autem;Pele;330.31;1;43.31;RS;Site;Pix;Não
656;03dae2f3-3f70-4f80-99ba-65f6f6de4998;18/01/2025;23/01/2025;Aliquam;Perfumes;78.51;2;7.28;MG;Site;Boleto;Não
657;59523180-acbd-4aa4-b286-ece861eb19fe;08/02/2025;16/02/2025;Itaque;Perfumes;82.83;3;10.99;SC;Loja Física;Carteira Digital;Sim
658;8be326e0-c625-4841-830f-1ea2f191dd96;11/02/2025;18/02/2025;Ad;Beleza;298.92;4;13.75;PR;App;Boleto;Não
659;da5abf56-7965-439e-bb71-022633ff5ca3;27/04/2025;03/05/2025;Quo;Cabelos;357.44;3;11.15;RS;Loja Física;Cartão de Crédito;Não
660;db729bf3-b507-4893-a9dd-97085055c3ae;28/04/2025;30/04/2025;Odio;Infantil;73.14;3;32.32;BA;App;Carteira Digital;Não
661;2aa65a86-fca8-4432-9015-9d83a8fd677f;20/03/2025;26/03/2025;Mollitia;Maquiagem;200.28;2;3.21;BA;App;Pix;Sim
662;fab63f56-6d9d-4601-ac3a-d62046acd15a;09/02/2025;18/02/2025;Dignissimos;Beleza;459.52;3;23.89;BA;Loja Física;Boleto;Sim
663;34561f61-a492-4a16-8dac-f1e96394fe0b;18/05/2025;24/05/2025;Aliquid;Pele;338.09;1;0.6;SP;App;Pix;Sim
664;de5504c3-dc0c-41e3-8b83-c3c3b9558897;02/04/2025;11/04/2025;Reiciendis;Cabelos;470.7;4;12.16;RJ;Site;Boleto;Não
665;3ae12029-9e6b-4e7c-841c-f43137072333;02/04/2025;07/04/2025;Alias;Maquiagem;52.92;2;30.29;SP;Site;Carteira Digital;Não
666;09f490d3-b934-470c-af2e-2dc385541dfb;07/02/2025;15/02/2025;Ab;Cabelos;475.46;1;42.02;MG;Site;Pix;Não
667;78ff2ebe-edb7-4e35-b0d6-fc7507f90b58;19/05/2025;20/05/2025;Laudantium;Maquiagem;299.2;2;49.92;SP;Loja Física;Pix;Sim
668;3d40a332-5426-4cd1-bc58-01af8e2e8134;17/02/2025;26/02/2025;Minima;Maquiagem;354.03;1;6.31;RS;App;Pix;Sim
669;1bbe2a3f-c75f-4416-96c0-f5b22684b40a;29/03/2025;04/04/2025;Deserunt;Perfumes;412.04;1;16.12;SP;Site;Cartão de Crédito;Sim
670;703b160a-e2b7-47f2-bb8c-e0eda29c1d94;27/03/2025;03/04/2025;Vel;Maquiagem;39.01;3;47.9;RS;Site;Carteira Digital;Sim
671;55c1e5e7-aac1-4eee-8842-d4e3df3793de;09/02/2025;11/02/2025;Molestiae;Pele;364.74;3;10.89;RS;Site;Pix;Sim
672;f1574215-79ba-4d70-9c17-7e674a5ebb2c;10/04/2025;13/04/2025;Accusamus;Pele;462.94;4;25.03;SP;Site;Boleto;Sim
673;78f22205-a673-4560-9b14-9d20a0769b11;17/05/2025;21/05/2025;Ea;Beleza;351.21;3;41.63;BA;Site;Pix;Não
674;4cdfb717-f1c0-4963-b717-48390f1451db;03/07/2025;07/07/2025;Inventore;Maquiagem;492.45;1;17.73;RJ;App;Pix;Não
675;4e1ac945-a201-49b8-98c3-ddadbb3d72cd;01/06/2025;06/06/2025;Eveniet;Cabelos;338.58;1;30.68;MG;Loja Física;Carteira Digital;Não
676;d5caf890-5fc6-4326-85c2-f46359409f6a;24/06/2025;29/06/2025;Consectetur;Infantil;63.39;2;4.65;BA;Site;Pix;Sim
677;566c8893-73b3-4fbd-9ab7-496205d9f109;05/05/2025;07/05/2025;Dolor;Infantil;403.92;4;21.17;MG;App;Pix;Não
678;7bc92a77-aec2-45f1-b927-f7c71418e1de;08/03/2025;13/03/2025;Voluptatem;Cabelos;107.52;4;32.79;MG;Loja Física;Cartão de Crédito;Não
679;9c29008a-bb6a-4e72-a0d3-11897bad1f2f;25/03/2025;30/03/2025;Culpa;Maquiagem;244.12;4;25.53;SP;Site;Pix;Sim
680;dab17c64-6d93-4b85-8dd0-b55c5e9aa0a6;18/05/2025;21/05/2025;Libero;Infantil;33.22;2;49.0;RJ;App;Boleto;Não
681;191b5c52-d248-4fd6-8f4d-c40ea0250b6d;26/06/2025;03/07/2025;Exercitationem;Infantil;326.4;3;10.89;RJ;Site;Pix;Não
682;4b0e6d49-c927-4040-aeb4-46d9e395e93b;03/06/2025;05/06/2025;Natus;Cabelos;241.16;3;8.74;RJ;Loja Física;Pix;Não
683;1d20bee6-ff41-4caf-a822-000e11e7adab;16/03/2025;20/03/2025;At;Beleza;458.74;1;8.13;PR;Site;Boleto;Sim
684;b2b59ea5-a542-46c3-9d90-e38a6eb82cf5;18/05/2025;24/05/2025;Perspiciatis;Pele;452.13;3;32.61;PR;Site;Cartão de Crédito;Sim
685;eaa6b4a1-028c-4914-b416-f5aface24790;13/01/2025;16/01/2025;Est;Perfumes;457.5;3;8.87;DF;Loja Física;Carteira Digital;Sim
686;0d34b66b-0983-4fbd-a8e9-4311734658b0;22/04/2025;23/04/2025;Voluptatibus;Perfumes;66.09;3;33.14;DF;App;Pix;Não
687;73a3634d-7c16-47c8-8ac0-85cd5634cd5d;01/02/2025;09/02/2025;Fuga;Beleza;77.07;4;39.09;DF;Loja Física;Boleto;Sim
688;107ad3e2-5c9f-4e41-8c44-4771c0e3f6bb;27/01/2025;29/01/2025;At;Perfumes;217.73;3;31.48;RJ;Site;Pix;Sim
689;a6f4491f-36ab-4ec0-bf53-8a0c2f1e9727;19/05/2025;24/05/2025;Vel;Pele;56.61;4;36.37;PR;Site;Cartão de Crédito;Não
690;bbd79380-4d43-4e13-b9e8-5d1e91539e5b;16/06/2025;20/06/2025;Pariatur;Cabelos;317.24;4;8.7;SC;Site;Cartão de Crédito;Sim
691;d296a646-4504-44c1-baa4-e5476d27208e;20/03/2025;23/03/2025;Praesentium;Pele;281.36;1;1.72;DF;Loja Física;Cartão de Crédito;Não
